reg_no | sem | branch_code | subject_code | subject_name | subject_type | credit | old_shown_grade | new_shown_grade | should_be_grade | shown_gp | corrected_gp | delta_points | new_ese | new_ia | new_total | old_result_url | new_result_url
22102147001 | II | 102 | 100206 | ENGLISH | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 26^ | 29 | 55 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22102147001 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22102147001&exam_held=November%2F2025
22102151001 | II | 102 | 100205 | WORKSHOP MANUFACTURING PRACTICES | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 40^ | 13 | 53 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22102151001 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22102151001&exam_held=November%2F2025
22102151013 | II | 102 | 100204 | PROGRAMMING FOR PROBLEM SOLVING | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 29^ | 25 | 54 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22102151013 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22102151013&exam_held=November%2F2025
22102152001 | II | 102 | 100204 | PROGRAMMING FOR PROBLEM SOLVING | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 32^ | 20 | 52 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22102152001 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22102152001&exam_held=November%2F2025
22102153002 | II | 102 | 100205 | WORKSHOP MANUFACTURING PRACTICES | theory | 1.00 | F | D | C | 6 | 7 | 1.00 | 36^ | 26 | 62 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22102153002 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22102153002&exam_held=November%2F2025
22102153003 | II | 102 | 100203 | CHEMISTRY | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 25^ | 27 | 52 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22102153003 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22102153003&exam_held=November%2F2025
22102159004 | II | 102 | 100204 | PROGRAMMING FOR PROBLEM SOLVING | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 31^ | 24 | 55 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22102159004 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22102159004&exam_held=November%2F2025
22102159009 | II | 102 | 100203P | CHEMISTRY | practical | 1.50 | A | B | A | 8 | 9 | 1.50 | 26^ | 15 | 41 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22102159009 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22102159009&exam_held=November%2F2025
22102159009 | II | 102 | 102202 | MATHEMATICS - II (ODE & COMPLEX VARIABLES) | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 27^ | 28 | 55 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22102159009 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22102159009&exam_held=November%2F2025
22102159010 | II | 102 | 102202 | MATHEMATICS - II (ODE & COMPLEX VARIABLES) | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 36^ | 28 | 64 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22102159010 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22102159010&exam_held=November%2F2025
22102165002 | II | 102 | 100205 | WORKSHOP MANUFACTURING PRACTICES | theory | 1.00 | F | D | C | 6 | 7 | 1.00 | 41^ | 20 | 61 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22102165002 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22102165002&exam_held=November%2F2025
22103106007 | II | 103 | 100201 | BASIC ELECTRICAL ENGINEERING | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 38^ | 27 | 65 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103106007 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103106007&exam_held=November%2F2025
22103107009 | II | 103 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS) | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 34^ | 19 | 53 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103107009 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103107009&exam_held=November%2F2025
22103127026 | II | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 33^ | 18 | 51 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103127026 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103127026&exam_held=November%2F2025
22103130014 | II | 103 | 100201 | BASIC ELECTRICAL ENGINEERING | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 32^ | 23 | 55 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103130014 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103130014&exam_held=November%2F2025
22103132004 | II | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 27^ | 28 | 55 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103132004 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103132004&exam_held=November%2F2025
22103132005 | II | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 25^ | 27 | 52 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103132005 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103132005&exam_held=November%2F2025
22103132007 | II | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 27^ | 27 | 54 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103132007 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103132007&exam_held=November%2F2025
22103132025 | II | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 25^ | 25 | 50 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103132025 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103132025&exam_held=November%2F2025
22103132032 | II | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 27^ | 23 | 50 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103132032 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103132032&exam_held=November%2F2025
22103133022 | II | 103 | 100201 | BASIC ELECTRICAL ENGINEERING | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 32^ | 22 | 54 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103133022 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103133022&exam_held=November%2F2025
22103134007 | II | 103 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS) | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 35^ | 24 | 59 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103134007 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103134007&exam_held=November%2F2025
22103134017 | II | 103 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS) | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 42^ | 26 | 68 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103134017 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103134017&exam_held=November%2F2025
22103134032 | II | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | D | C | 6 | 7 | 1.00 | 45^ | 15 | 60 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103134032 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103134032&exam_held=November%2F2025
22103134033 | II | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 38^ | 13 | 51 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103134033 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103134033&exam_held=November%2F2025
22103135009 | II | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 25^ | 25 | 50 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103135009 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103135009&exam_held=November%2F2025
22103135018 | II | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | D | C | 6 | 7 | 1.00 | 42^ | 23 | 65 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103135018 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103135018&exam_held=November%2F2025
22103135020 | II | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 31^ | 28 | 59 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103135020 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103135020&exam_held=November%2F2025
22103135040 | II | 103 | 103202 | MATHEMATICS - II (LINEAR ALGEBRA, TRANSFORM CALCULUS AND NUMERICAL METHODS) | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 35^ | 23 | 58 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103135040 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103135040&exam_held=November%2F2025
22103144009 | II | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 26^ | 27 | 53 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103144009 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103144009&exam_held=November%2F2025
22103146006 | II | 103 | 100201 | BASIC ELECTRICAL ENGINEERING | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 34^ | 19 | 53 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103146006 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103146006&exam_held=November%2F2025
22103146015 | II | 103 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS) | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 28^ | 24 | 52 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103146015 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103146015&exam_held=November%2F2025
22103146019 | II | 103 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS) | theory | 4.00 | D | P | D | 5 | 6 | 4.00 | 32^ | 20 | 52 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103146019 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103146019&exam_held=November%2F2025
22103147014 | II | 103 | 100201 | BASIC ELECTRICAL ENGINEERING | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 32^ | 22 | 54 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103147014 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103147014&exam_held=November%2F2025
22103148007 | II | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | D | C | 6 | 7 | 1.00 | 42^ | 20 | 62 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103148007 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103148007&exam_held=November%2F2025
22103150020 | II | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 45^ | 13 | 58 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103150020 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103150020&exam_held=November%2F2025
22103151010 | II | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 33^ | 21 | 54 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103151010 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103151010&exam_held=November%2F2025
22103153003 | II | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 25^ | 25 | 50 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103153003 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103153003&exam_held=November%2F2025
22103153013 | II | 103 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS) | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 27^ | 29 | 56 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103153013 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103153013&exam_held=November%2F2025
22103153019 | II | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 25^ | 25 | 50 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103153019 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103153019&exam_held=November%2F2025
22103153021 | II | 103 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS) | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 25^ | 27 | 52 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103153021 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103153021&exam_held=November%2F2025
22103153025 | II | 103 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS) | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 29^ | 27 | 56 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103153025 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103153025&exam_held=November%2F2025
22103153037 | II | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 30^ | 24 | 54 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103153037 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103153037&exam_held=November%2F2025
22103154005 | II | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 30^ | 24 | 54 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103154005 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103154005&exam_held=November%2F2025
22103157001 | II | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 25^ | 26 | 51 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103157001 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103157001&exam_held=November%2F2025
22103157004 | II | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | D | C | 6 | 7 | 1.00 | 36^ | 25 | 61 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103157004 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103157004&exam_held=November%2F2025
22103157011 | II | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 26^ | 25 | 51 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103157011 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103157011&exam_held=November%2F2025
22103158004 | II | 103 | 100201 | BASIC ELECTRICAL ENGINEERING | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 40^ | 25 | 65 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103158004 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103158004&exam_held=November%2F2025
22103158006 | II | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 31^ | 23 | 54 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103158006 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103158006&exam_held=November%2F2025
22103158006 | II | 103 | 103202 | MATHEMATICS - II (LINEAR ALGEBRA, TRANSFORM CALCULUS AND NUMERICAL METHODS) | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 25^ | 26 | 51 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103158006 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103158006&exam_held=November%2F2025
22103159002 | II | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 31^ | 20 | 51 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103159002 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103159002&exam_held=November%2F2025
22103159003 | II | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 38^ | 20 | 58 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103159003 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103159003&exam_held=November%2F2025
22103159024 | II | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 32^ | 24 | 56 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103159024 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103159024&exam_held=November%2F2025
22103159025 | II | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 33^ | 22 | 55 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103159025 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103159025&exam_held=November%2F2025
22103159031 | II | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | D | C | 6 | 7 | 1.00 | 39^ | 26 | 65 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103159031 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103159031&exam_held=November%2F2025
22103159060 | II | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 30^ | 26 | 56 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103159060 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103159060&exam_held=November%2F2025
22104102003 | II | 104 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS) | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 37^ | 27 | 64 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22104102003 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22104102003&exam_held=November%2F2025
22104107001 | II | 104 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 35^ | 15 | 50 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22104107001 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22104107001&exam_held=November%2F2025
22104107001 | II | 104 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS) | theory | 4.00 | P | D | C | 6 | 7 | 4.00 | 46^ | 22 | 68 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22104107001 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22104107001&exam_held=November%2F2025
22104130011 | II | 104 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 32^ | 25 | 57 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22104130011 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22104130011&exam_held=November%2F2025
22104130014 | II | 104 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 28^ | 25 | 53 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22104130014 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22104130014&exam_held=November%2F2025
22104130028 | II | 104 | 100202 | ENGINEERING GRAPHICS & DESIGN | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 32^ | 22 | 54 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22104130028 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22104130028&exam_held=November%2F2025
