reg_no | branch_code | penalized_subject_codes | subject_names | old_shown_grades | new_shown_grades | should_be_grades | shown_sgpa | corrected_sgpa | shown_cgpa | corrected_cgpa | status | old_result_url | new_result_url
22103132005 | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 7.03 | 7.09 | 6.68 | 6.71 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103132005 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103132005&exam_held=November%2F2025
22103132007 | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 7.49 | 7.54 | 6.79 | 6.82 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103132007 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103132007&exam_held=November%2F2025
22103132025 | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 6.14 | 6.20 | 5.97 | 6.00 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103132025 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103132025&exam_held=November%2F2025
22103132032 | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 6.69 | 6.74 | 6.68 | 6.71 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103132032 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103132032&exam_held=November%2F2025
22103133022 | 103 | 100201 | BASIC ELECTRICAL ENGINEERING | F | P | D | 5.74 | 5.97 | 6.08 | 6.19 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103133022 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103133022&exam_held=November%2F2025
22103134007 | 103 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS) | F | P | D | 6.26 | 6.49 | 6.36 | 6.46 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103134007 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103134007&exam_held=November%2F2025
22103134017 | 103 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS) | F | D | C | 7 | 7.23 | 6.82 | 6.92 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103134017 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103134017&exam_held=November%2F2025
22103134032 | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | D | C | 7.06 | 7.11 | 7.3 | 7.33 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103134032 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103134032&exam_held=November%2F2025
22103134033 | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 6.37 | 6.43 | 6.54 | 6.56 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103134033 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103134033&exam_held=November%2F2025
22103135009 | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 8.11 | 8.17 | 7.83 | 7.86 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103135009 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103135009&exam_held=November%2F2025
22103135018 | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | D | C | 7.74 | 7.80 | 7.82 | 7.84 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103135018 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103135018&exam_held=November%2F2025
22103135020 | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 7.6 | 7.66 | 7.66 | 7.69 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103135020 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103135020&exam_held=November%2F2025
22103135040 | 103 | 103202 | MATHEMATICS - II (LINEAR ALGEBRA, TRANSFORM CALCULUS AND NUMERICAL METHODS) | F | P | D | 6.94 | 7.17 | 6.78 | 6.88 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103135040 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103135040&exam_held=November%2F2025
22103144009 | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 7.4 | 7.46 | 6.79 | 6.82 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103144009 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103144009&exam_held=November%2F2025
22103146006 | 103 | 100201 | BASIC ELECTRICAL ENGINEERING | F | P | D | 5.74 | 5.97 | 6.11 | 6.21 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103146006 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103146006&exam_held=November%2F2025
22103146015 | 103 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS) | F | P | D | 6.31 | 6.54 | 6.55 | 6.66 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103146015 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103146015&exam_held=November%2F2025
22103146019 | 103 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS) | D | P | D | 5.03 | 5.26 | 5.92 | 6.02 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103146019 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103146019&exam_held=November%2F2025
22103147014 | 103 | 100201 | BASIC ELECTRICAL ENGINEERING | F | P | D | 6.66 | 6.89 | 6.88 | 6.99 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103147014 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103147014&exam_held=November%2F2025
22103148007 | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | D | C | 7 | 7.06 | 6.61 | 6.63 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103148007 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103148007&exam_held=November%2F2025
22103150020 | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 7.06 | 7.11 | 6.59 | 6.62 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103150020 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103150020&exam_held=November%2F2025
22103151010 | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 6.46 | 6.51 | 6.7 | 6.72 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103151010 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103151010&exam_held=November%2F2025
22103153003 | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 6.69 | 6.74 | 6.67 | 6.70 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103153003 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103153003&exam_held=November%2F2025
22103153013 | 103 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS) | F | P | D | 6.91 | 7.14 | 6.78 | 6.88 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103153013 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103153013&exam_held=November%2F2025
22103153019 | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 7.83 | 7.89 | 7.84 | 7.87 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103153019 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103153019&exam_held=November%2F2025
22103153021 | 103 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS) | F | P | D | 6.46 | 6.69 | 6.38 | 6.49 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103153021 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103153021&exam_held=November%2F2025
22103153025 | 103 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS) | F | P | D | 7.43 | 7.66 | 6.93 | 7.04 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103153025 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103153025&exam_held=November%2F2025
22103153037 | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 7.37 | 7.43 | 7.14 | 7.17 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103153037 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103153037&exam_held=November%2F2025
22103154005 | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 6.09 | 6.14 | 6.51 | 6.54 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103154005 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103154005&exam_held=November%2F2025
22103157001 | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 6.94 | 7.00 | 6.92 | 6.95 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103157001 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103157001&exam_held=November%2F2025
22103157004 | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | D | C | 7.51 | 7.57 | 7.89 | 7.92 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103157004 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103157004&exam_held=November%2F2025
22103157011 | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 6.86 | 6.91 | 6.57 | 6.59 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103157011 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103157011&exam_held=November%2F2025
22103158004 | 103 | 100201 | BASIC ELECTRICAL ENGINEERING | F | D | C | 7.23 | 7.46 | 6.92 | 7.03 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103158004 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103158004&exam_held=November%2F2025
22103158006 | 103 | 100202,103202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (LINEAR ALGEBRA, TRANSFORM CALCULUS AND NUMERICAL METHODS) | F,F | P,P | D,D | 6.77 | 7.06 | 6.07 | 6.20 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103158006 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103158006&exam_held=November%2F2025
22103159002 | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 6.26 | 6.31 | 6.07 | 6.09 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103159002 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103159002&exam_held=November%2F2025
22103159003 | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 7.17 | 7.23 | 6.84 | 6.87 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103159003 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103159003&exam_held=November%2F2025
22103159024 | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 6.71 | 6.77 | 6.5 | 6.53 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103159024 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103159024&exam_held=November%2F2025
22103159025 | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 7.63 | 7.69 | 7.29 | 7.32 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103159025 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103159025&exam_held=November%2F2025
22103159031 | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | D | C | 6.43 | 6.49 | 6.42 | 6.45 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103159031 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103159031&exam_held=November%2F2025
22103159060 | 103 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 6.71 | 6.77 | 6.05 | 6.08 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22103159060 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22103159060&exam_held=November%2F2025
22104102003 | 104 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS) | F | D | C | 6.46 | 6.69 | 6.51 | 6.62 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22104102003 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22104102003&exam_held=November%2F2025
22104107001 | 104 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS) | F,P | P,D | D,C | 6.26 | 6.54 | 5.97 | 6.10 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22104107001 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22104107001&exam_held=November%2F2025
22104130011 | 104 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 7.26 | 7.31 | 7.09 | 7.12 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22104130011 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22104130011&exam_held=November%2F2025
22104130014 | 104 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 7.03 | 7.09 | 6.95 | 6.97 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22104130014 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22104130014&exam_held=November%2F2025
22104130028 | 104 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 7.37 | 7.43 | 6.99 | 7.01 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22104130028 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22104130028&exam_held=November%2F2025
22104130030 | 104 | 100202 | ENGINEERING GRAPHICS & DESIGN | F | P | D | 7 | 7.06 | 6.87 | 6.90 | PENALTY_CONFIRMED | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22104130030 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22104130030&exam_held=November%2F2025
